Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
0.716612,0,Insert,278079267,B,2000,1233,G
0.740854,0,Cancel,278078383,,,,G
0.742625,0,Cancel,278078923,,,,G
0.742631,0,Insert,278080079,B,1000,1246,G
0.742758,0,Cancel,278080079,,,,G
0.742877,0,Insert,278080095,B,1000,1246,G
0.742884,0,Insert,278080099,A,660,1247,G
0.742904,0,Insert,278080107,B,1000,1246,G
0.743528,0,Cancel,278080095,,,,G
0.743639,0,Insert,278080139,B,1000,1246,G
0.743646,0,Cancel,278080107,,,,G
0.745018,0,Cancel,278080139,,,,G
0.745128,0,Insert,278080179,A,1000,1248,G
0.745141,0,Cancel,278075451,,,,G
0.745205,0,Cancel,278076899,,,,G
0.745275,0,Insert,278080191,B,1000,1245,G
0.745282,0,Insert,278080195,B,400,1245,G
0.745338,0,Insert,278080199,B,2000,1236,G
0.745432,0,Insert,278080203,B,1000,1246,G
0.745464,0,Insert,278080211,B,3000,1244,G
0.745494,0,Cancel,278080195,,,,G
0.745534,0,Cancel,278080203,,,,G
0.745537,0,Insert,278080215,A,1000,1247,G
0.74557,0,Insert,278080219,B,1000,1245,G
0.745573,0,Insert,278080223,B,1000,1242,G
0.745602,0,Insert,278080231,B,1000,1245,G
0.745677,0,Insert,278080235,B,1000,1239,G
0.745691,0,Cancel,278072267,,,,G
0.745691,0,Insert,278080247,B,2000,907,G
0.746056,0,Cancel,278080235,,,,G
0.746259,0,Cancel,278080247,,,,G
0.746259,0,Insert,278080291,B,2000,908,G
0.749683,0,Insert,278080375,B,8000,1246,G
0.749881,0,Cancel,278080215,,,,G
0.749894,0,Cancel,278080199,,,,G
0.749973,0,Insert,278080387,B,1000,1246,G
0.75323,0,Cancel,278080375,,,,G
0.753448,0,Cancel,278080387,,,,G
0.753704,0,Insert,278080427,B,2000,1236,G
0.761093,0,Insert,278080555,B,1000,1246,G
0.7611,0,Insert,278080559,B,8000,1246,G
0.761218,0,Cancel,278080427,,,,G
0.762725,0,Insert,278080579,B,1000,1246,G
0.783325,1,Cancel,7078561,,,,
0.783325,1,Cancel,7078562,,,,
0.783325,1,Insert,7078563,A,10000,1252,G
0.783325,1,Insert,7078564,B,10000,1240,G
0.813351,0,Cancel,278080219,,,,G
0.827997,0,Insert,278081059,B,1000,1231,G
0.829723,0,Insert,278081167,B,400,1246,G
0.829747,0,Insert,278081175,B,1000,1246,G
0.830092,0,Cancel,278080099,,,,G
0.830263,0,Insert,278081231,B,660,1246,G
0.838458,0,Insert,278081367,B,1000,1246,G
0.838512,0,Cancel,278080191,,,,G
0.838518,0,Insert,278081375,B,1000,1246,G
0.83854,0,Cancel,278079267,,,,G
0.83854,0,Insert,278081379,B,2000,1243,G
0.838542,0,Cancel,278080179,,,,G
0.838668,0,Cancel,278078411,,,,G
0.838697,0,Insert,278081427,A,2000,1249,G
0.838738,0,Insert,278081439,A,2000,1257,G
0.838835,0,Insert,278081455,B,1000,1243,G
0.83885,0,Cancel,278078399,,,,G
0.83885,0,Insert,278081459,A,2000,1592,G
0.838977,0,Cancel,278081459,,,,G
0.838977,0,Insert,278081487,A,2000,1591,G
0.83899,0,Insert,278081491,A,1000,1248,G
0.838991,0,Cancel,278078395,,,,G
0.839043,0,Cancel,278081491,,,,G
0.839085,0,Cancel,278081487,,,,G
0.839085,0,Insert,278081543,A,2000,1592,G
0.839096,0,Insert,278081547,A,1000,1248,G
0.839318,0,Cancel,278081059,,,,G
0.839379,0,Insert,278081587,B,1000,1232,G
0.839632,0,Cancel,278081455,,,,G
0.845352,0,Insert,278081675,A,1000,1247,G
0.845377,0,Cancel,278081427,,,,G
0.845428,0,Cancel,278081543,,,,G
0.845428,0,Insert,278081683,A,2000,1591,G
0.845473,0,Cancel,278081439,,,,G
0.845556,0,Cancel,278081367,,,,G
0.84569,0,Cancel,278081675,,,,G
0.845922,0,Insert,278081723,A,2000,1257,G
0.852829,0,Cancel,278081683,,,,G
0.852829,0,Insert,278081787,A,2000,1592,G
0.853028,0,Insert,278081799,A,1000,1254,G
0.853262,0,Insert,278081803,A,1000,1248,G
0.853289,0,Cancel,278081799,,,,G
0.853291,0,Insert,278081807,A,1000,1247,G
0.853366,0,Cancel,278081787,,,,G
0.853366,0,Insert,278081811,A,2000,1591,G
0.85704,0,Cancel,278081723,,,,G
0.858002,0,Insert,278081895,A,1000,1263,G
0.86141,0,Cancel,278081231,,,,G
0.861421,0,Cancel,278081587,,,,G
0.873163,0,Insert,278082143,B,660,1246,G
0.873495,0,Cancel,278082143,,,,G
0.881867,0,Insert,278082223,B,660,1246,G
0.881914,0,Insert,278082227,B,1000,1231,G
0.892006,0,Cancel,278081803,,,,G
0.965095,0,Cancel,278082223,,,,G
0.965165,0,Insert,278083339,B,1000,1246,G
0.965217,0,Cancel,278082227,,,,G
0.965245,0,Insert,278083343,B,660,1246,G
0.96527,0,Insert,278083347,B,1000,1232,G
0.975368,0,Cancel,278083343,,,,G
0.975371,0,Cancel,278081375,,,,G
0.9754,0,Cancel,278083339,,,,G
0.975721,0,Insert,278083551,A,660,1247,G
0.975721,0,Cancel,278080579,,,,G
0.975778,0,Cancel,278083347,,,,G
0.975883,0,Cancel,278083551,,,,G
0.975889,0,Insert,278083559,B,1000,1246,G
0.983804,0,Insert,278083711,A,660,1247,G
0.983804,0,Cancel,278083559,,,,G
0.983828,0,Cancel,278081379,,,,G
0.983828,0,Insert,278083719,B,2000,1233,G
0.983874,0,Insert,278083727,A,2000,1248,G
0.983886,0,Cancel,278080555,,,,G
0.983893,0,Cancel,278080559,,,,G
0.984042,0,Cancel,278081175,,,,G
0.984108,0,Cancel,278081167,,,,G
0.98418,0,Insert,278083795,B,400,1245,G
0.984181,0,Insert,278083799,B,1000,1245,G
0.984232,0,Insert,278083847,B,2000,1236,G
0.984268,0,Insert,278083863,A,1000,1247,G
0.984272,0,Insert,278083867,B,1000,1239,G
0.984272,0,Insert,278083871,B,1000,1245,G
0.984358,0,Insert,278083895,A,1000,1247,G
0.984415,0,Cancel,278083895,,,,G
0.984482,0,Cancel,278080291,,,,G
0.984482,0,Insert,278083955,B,2000,907,G
0.984484,0,Insert,278083959,A,1000,1253,G
0.984582,0,Cancel,278083959,,,,G
0.984586,0,Insert,278084015,A,1000,1246,G
0.98461,0,Cancel,278083727,,,,G
0.984661,0,Cancel,278081811,,,,G
0.984661,0,Insert,278084051,A,2000,1590,G
0.984947,0,Cancel,278084015,,,,G
0.98512,0,Insert,278084215,A,2000,1256,G
0.985233,0,Insert,278084267,A,1000,1253,G
0.985339,0,Insert,278084303,A,1000,1247,G
0.98535,0,Cancel,278084051,,,,G
0.98535,0,Insert,278084311,A,2000,1591,G
1.031587,0,Insert,278084831,A,2000,1248,G
1.031612,0,Cancel,278069747,,,,G
1.037996,0,Cancel,278081895,,,,G
1.038001,0,Insert,278084915,B,1000,1231,G
1.050093,0,Insert,278084983,A,1000,1248,G
1.067996,0,Insert,278085119,A,1000,1262,G
1.068021,0,Insert,278085127,B,1000,951,G
1.070972,0,Cancel,278084267,,,,G
1.071051,0,Cancel,278084311,,,,G
1.071051,0,Insert,278085215,A,2000,1590,G
1.07114,0,Insert,278085227,A,1000,1246,G
1.071169,0,Cancel,278084983,,,,G
1.071169,0,Cancel,278084831,,,,G
1.07122,0,Cancel,278084215,,,,G
1.071242,0,Cancel,278085227,,,,G
1.071272,0,Insert,278085259,A,2000,1248,G
1.07132,0,Cancel,278085215,,,,G
1.07132,0,Insert,278085283,A,2000,1591,G
1.071341,0,Cancel,278084303,,,,G
1.071352,0,Insert,278085295,A,1000,1253,G
1.071373,0,Insert,278085299,A,2000,1256,G
1.07194,0,Cancel,278083867,,,,G
1.071999,0,Insert,278085359,A,1010,1247,G
1.072023,0,Cancel,278083863,,,,G
1.072028,0,Insert,278085371,B,1000,1246,G
1.072039,0,Cancel,278083955,,,,G
1.072039,0,Insert,278085375,B,2000,908,G
1.072042,0,Insert,278085379,B,2000,1246,G
1.072052,0,Cancel,278083711,,,,G
1.072055,0,Insert,278085383,B,660,1246,G
1.07207,0,Cancel,278083847,,,,G
1.072098,0,Insert,278085403,B,400,1246,G
1.072113,0,Cancel,278083795,,,,G
1.072247,0,Insert,278085423,B,1000,1246,G
1.07294,0,Insert,278085519,B,1000,1246,G
1.076425,0,Cancel,278085423,,,,G
1.076553,0,Insert,278085775,B,1000,1246,G
1.076676,0,Cancel,278085383,,,,G
1.07674,0,Insert,278085791,A,660,1247,G
1.07705,0,Cancel,278085519,,,,G
1.079478,0,Insert,278085903,B,8000,1246,G
1.079734,0,Cancel,278085791,,,,G
1.079957,0,Insert,278085923,B,660,1246,G
1.079985,0,Insert,278085935,B,1000,1246,G
1.07999,0,Cancel,278085119,,,,G
1.082131,0,Cancel,278085923,,,,G
1.084146,0,Cancel,278083719,,,,G
1.084146,0,Insert,278086135,B,2000,1243,G
1.102497,1,Cancel,7078563,,,,
1.102497,1,Cancel,7078564,,,,
1.102497,1,Insert,7078565,A,10000,1252,G
1.102497,1,Insert,7078566,B,10000,1240,G
1.11834,0,Cancel,278083871,,,,G
1.138204,1,Insert,5033615,B,1,1221,G
1.143996,0,Insert,278087639,A,660,1247,G
1.144026,0,Cancel,278085379,,,,G
1.144127,0,Cancel,278085775,,,,G
1.144197,0,Cancel,278086135,,,,G
1.144197,0,Insert,278087655,B,2000,1233,G
1.1442,0,Cancel,278085371,,,,G
1.144208,0,Cancel,278084915,,,,G
1.144208,0,Cancel,278085903,,,,G
1.144214,0,Insert,278087667,A,1000,1248,G
1.144229,0,Cancel,278085935,,,,G
1.144274,0,Insert,278087687,A,1000,1247,G
1.144296,0,Cancel,278085403,,,,G
1.144354,0,Insert,278087707,B,400,1245,G
1.144372,0,Insert,278087715,B,2000,1236,G
1.144547,0,Insert,278087747,B,1000,1245,G
1.144547,0,Insert,278087751,B,1000,1239,G
1.144559,0,Insert,278087755,A,1000,1247,G
1.144687,0,Cancel,278087687,,,,G
1.144772,0,Insert,278087783,A,1000,1247,G
1.144789,0,Cancel,278085375,,,,G
1.144789,0,Insert,278087787,B,2000,907,G
1.145571,0,Cancel,278087783,,,,G
1.152673,0,Cancel,278085295,,,,G
1.152681,0,Insert,278088471,A,8000,1247,G
1.152708,0,Insert,278088483,A,1000,1247,G
1.152719,0,Insert,278088495,A,1000,1247,G
1.152731,0,Cancel,278087747,,,,G
1.152749,0,Cancel,278085283,,,,G
1.152749,0,Insert,278088507,A,2000,1590,G
1.152835,0,Insert,278088519,A,1000,1246,G
1.152861,0,Cancel,278085259,,,,G
1.152861,0,Cancel,278087667,,,,G
1.152865,0,Insert,278088527,A,3000,1248,G
1.152868,0,Cancel,278072431,,,,G
1.15293,0,Cancel,278088519,,,,G
1.153043,0,Insert,278088579,A,1000,1246,G
1.153182,0,Cancel,278085299,,,,G
1.156221,0,Cancel,278083799,,,,G
1.156295,0,Cancel,278080211,,,,G
1.156304,0,Insert,278089071,A,660,1246,G
1.156503,0,Cancel,278080231,,,,G
1.15662,0,Insert,278089243,A,1000,1249,G
1.156814,0,Insert,278089395,A,1000,1246,G
1.15701,0,Insert,278089579,A,8000,1246,G
1.157121,0,Insert,278089695,A,2000,1248,G
1.157132,0,Insert,278089699,A,2000,1249,G
1.157264,0,Insert,278089911,A,1000,1246,G
1.15734,0,Insert,278089959,A,320,1246,G
1.15734,0,Insert,278089963,A,1000,1250,G
1.157396,0,Cancel,278089243,,,,G
1.157465,0,Insert,278090107,A,1000,1246,G
1.157474,0,Insert,278090115,A,1000,1246,G
1.157528,0,Cancel,278089579,,,,G
1.157549,0,Insert,278090159,A,8000,1246,G
1.157665,0,Insert,278090319,B,2000,1232,G
1.157885,0,Insert,278090491,A,8000,1246,G
1.15796,0,Cancel,278080223,,,,G
1.158237,0,Insert,5593344,A,400,1245,F
1.158237,0,Insert,278090863,B,1000,1244,G
1.15827,0,Cancel,278087787,,,,G
1.15827,0,Insert,278090923,B,2000,906,G
1.158311,0,Insert,278090963,B,1000,1234,G
1.158382,0,Insert,278091043,B,1000,1237,G
1.158443,0,Insert,278091103,A,1000,1252,G
1.158463,0,Insert,278091111,A,1000,1245,G
1.158504,0,Cancel,278088507,,,,G
1.158504,0,Insert,278091139,A,2000,1589,G
1.158504,0,Insert,278091143,B,660,1244,G
1.15862,0,Insert,278091211,A,1000,1245,G
1.158639,0,Insert,278091219,B,1000,1238,G
1.158656,0,Cancel,278088527,,,,G
1.158656,0,Cancel,278090491,,,,G
1.158656,0,Insert,278091263,A,3000,1247,G
1.158811,0,Cancel,278090863,,,,G
1.158823,0,Insert,278091447,A,1000,1245,G
1.158869,0,Insert,278091547,A,1000,1245,G
1.159068,0,Insert,278091831,A,1000,1245,G
1.159273,0,Cancel,278091143,,,,G
1.159528,0,Insert,278092491,B,2000,1235,G
1.159541,0,Insert,278092519,A,660,1245,G
1.160042,0,Insert,278093015,A,1000,1245,G
1.160059,0,Insert,278093039,A,2000,1247,G
1.160166,0,Cancel,278091831,,,,G
1.160279,0,Cancel,278093015,,,,G
1.160285,0,Insert,278093379,A,1000,1245,G
1.160342,0,Insert,278093463,B,2000,1234,G
1.160386,0,Insert,278093495,A,1000,1251,G
1.16055,0,Insert,278093679,A,1000,1245,G
1.160924,0,Cancel,278093495,,,,G
1.160924,0,Insert,278094131,A,1000,1245,G
1.16109,0,Insert,278094363,A,1000,1249,G
1.161385,0,Insert,278094663,B,2000,1231,G
1.161447,0,Cancel,278091111,,,,G
1.161618,0,Insert,278094891,A,1000,1245,G
1.161699,0,Insert,278094971,A,2000,1248,G
1.162106,0,Cancel,278094971,,,,G
1.162164,0,Insert,278095423,A,8000,1245,G
1.162199,0,Insert,278095459,B,1000,1243,G
1.162281,0,Insert,278095551,A,2000,1248,G
1.162283,0,Cancel,278088483,,,,G
1.16229,0,Insert,278095559,A,1000,1245,G
1.164925,0,Cancel,278094131,,,,G
1.164963,0,Cancel,278094891,,,,G
1.16505,0,Cancel,278095559,,,,G
1.165146,0,Cancel,278095551,,,,G
1.165193,0,Cancel,278093379,,,,G
1.165678,0,Cancel,278070327,,,,G
1.167579,0,Insert,278097059,A,1000,1251,G
1.169083,0,Insert,278097231,A,2000,1248,G
1.169708,0,Insert,278097375,A,1000,1245,G
1.169736,0,Insert,278097391,A,40000,1270,G
1.171085,0,Cancel,278097059,,,,G
1.171089,0,Insert,278097527,A,1000,1245,G
1.171213,0,Insert,278097539,A,1000,1245,G
1.171678,0,Insert,278097747,B,2000,1244,G
1.171714,0,Insert,278097755,B,3000,1242,G
1.171784,0,Cancel,278093463,,,,G
1.172307,0,Cancel,278097747,,,,G
1.173436,0,Insert,278097923,B,2000,1234,G
1.174985,0,Cancel,278073655,,,,G
1.175862,0,Insert,278098111,A,1000,1294,G
1.177302,0,Insert,278098295,B,1000,1236,G
1.179286,0,Insert,278098459,B,8000,1243,G
1.179462,0,Insert,278098479,A,3000,1246,G
1.179736,0,Cancel,278098459,,,,G
1.179736,0,Cancel,278095459,,,,G
1.180234,0,Insert,278098627,A,60,1245,G
1.180257,0,Cancel,278098627,,,,G
1.18028,0,Insert,278098651,A,1010,1245,G
1.180374,0,Insert,278098695,A,60,1245,G
1.18038,0,Insert,278098707,A,1000,1244,G
1.180383,0,Insert,278098711,A,1000,1244,G
1.18039,0,Cancel,278097527,,,,G
1.18039,0,Insert,278098715,A,1000,1244,G
1.180404,0,Cancel,278098479,,,,G
1.180413,0,Insert,278098743,A,660,1244,G
1.180413,0,Cancel,278090115,,,,G
1.180416,0,Cancel,278091263,,,,G
1.18042,0,Insert,278098755,A,3000,1246,G
1.180476,0,Cancel,278091139,,,,G
1.180476,0,Insert,278098799,A,2000,1588,G
1.180503,0,Insert,278098819,B,1000,1243,G
1.180518,0,Insert,278098823,B,1000,1237,G
1.180559,0,Cancel,278090923,,,,G
1.180559,0,Insert,278098847,B,2000,905,G
1.180744,0,Cancel,278098743,,,,G
1.18093,0,Insert,278098995,A,660,1244,G
1.181105,0,Insert,278099047,A,1000,1244,G
1.181252,0,Insert,278099083,B,1000,1243,G
1.181272,0,Cancel,278098995,,,,G
1.18146,0,Insert,278099147,B,2000,1230,G
